,ns1:natOp,Marca_x,Produto,ns1:uCom,Quantitade,Valor Unitario,ns1:vProd,Marca_y,Index
3285,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,und,1,18,18,Café Apuí,20.0
3286,Venda de mercadorias,,Geleia Camu-camu -150g - Deveras,UN,1,"21,9","21,9",De Veras,149.0
3287,Venda de mercadorias,,Amendoa de Cacau Amazonico com Acucar mascavo - 120g - Cacauway,UN,1,"19,9","19,9",Cacau Way,12.0
3288,Venda de mercadorias,,Chocolate  63% Cacau - 80g - Nakau,und,1,19,19,Nakau,287.0
3289,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,und,1,18,18,Café Apuí,20.0
3290,Venda de mercadorias,,Geleia de Cupuacu - 130g - Manioca,UN,1,25,25,Manioca,228.0
3291,Venda de mercadorias,,Amendoa de Cacau Amazonico com Acucar mascavo - 120g - Cacauway,UN,1,"19,9","19,9",Cacau Way,12.0
3292,Venda de mercadorias,,Chocolate  63% Cacau - 80g - Nakau,und,1,19,19,Nakau,287.0
3293,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,und,1,18,18,Café Apuí,20.0
3294,Venda de mercadorias,,Geleia de Cupuacu - 130g - Manioca,UN,1,25,25,Manioca,228.0
3295,Venda de mercadorias,,Geleia de Cacau com Cumaru - 130g  Lote 68035 Val 03/08/21,UN,1,"18,8","18,8",Manioca,226.0
3296,Venda de mercadorias,,Oleo Essencial de Breu Branco Inatu 10ml,UN,8,69,552,Inatú,198.0
3297,Venda de mercadorias,,Tucupi amarelo - 300 ml - Manioca,UN,6,"17,91","107,46",Manioca,269.0
3298,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,6,"30,4","182,4",Inatú,194.0
3299,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,6,"25,6","153,6",Inatú,191.0
3300,Venda de mercadorias,,Guarana em po Organico -  125g - DAmazonia Origens,un,10,"20,25","202,5",Damazonia Origens,40.0
3301,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,und,10,"16,2",162,Café Apuí,20.0
3302,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,6,54,324,Terramazonia,486.0
3303,Venda de mercadorias,,Everyday Powercoffee - 150g - Terramazonia,UN,6,54,324,Terramazonia,485.0
3304,Venda de mercadorias,,Chocolate 72% Cacau com Cupuacu - 43g- Nakau,UN,10,"12,6",126,Nakau,294.0
3305,Venda de mercadorias,,Geleia de Cupuacu - 130g - Manioca,UN,8,"22,5",180,Manioca,228.0
3306,Venda de mercadorias,,Geleia de Jambu 130g - Manioca,und,6,"22,5",135,Manioca,230.0
3307,Venda de mercadorias,,Chocolate  63% Cacau - 80g - Nakau,und,1,19,19,Nakau,287.0
3308,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,und,1,18,18,Café Apuí,20.0
3309,Venda de mercadorias,,Geleia de Cupuacu - 130g - Manioca,UN,1,25,25,Manioca,228.0
3310,Venda de mercadorias,,Geleia de Cacau com Cumaru - 130g  Lote 68035 Val 03/08/21,UN,1,"18,8","18,8",Manioca,226.0
3311,Venda de mercadorias,,Pulseira Ubuntu Cor:Preta,UN,1,"19,9","19,9",DaTribu,69.0
3312,Venda de mercadorias,,Castanha do Brasil - 125g - Floresta em pe  Lote 010720 Val 01/07/21,Un,7,20,140,Floresta em Pé,175.0
3313,Venda de mercadorias,,Cafe de Acai 250g - Raizes do Acai,UN,5,"14,9","74,5",Raízes do Acai,374.0
3314,Venda de mercadorias,,Bala de Goma Mix - 108g - Manawara,un,1,"19,9","19,9",Manawara,207.0
3315,Venda de mercadorias,,Cafe de Acai 250g - Raizes do Acai,UN,1,"14,9","14,9",Raízes do Acai,374.0
3316,Venda de mercadorias,,Conserva Flor de jambu - 200g - Deveras,UN,1,"22,5","22,5",De Veras,139.0
3317,Venda de mercadorias,,Bala de Goma  Cupuacu - 108g - Manawara,un,1,"19,9","19,9",Manawara,206.0
3318,Venda de mercadorias,,Molho de Pimenta Cumari com Tucupi - 60 ml - Manioca,UN,1,1,1,Manioca,256.0
3319,Venda de mercadorias,,Cafe de Acai 250g - Raizes do Acai,UN,2,"14,9","29,8",Raízes do Acai,374.0
3320,Venda de mercadorias,,Bala de Goma Mix - 108g - Manawara,un,2,"19,9","39,8",Manawara,207.0
3321,Venda de mercadorias,,Bala de Goma  Cupuacu - 108g - Manawara,un,1,"19,9","19,9",Manawara,206.0
3322,Venda de mercadorias,,Molho de Pimenta Cumari com Chicoria - 60 ml - Manioca,UN,1,18,18,Manioca,255.0
3323,Venda de mercadorias,,Chocolate Nakau 81% Cacau 40g,UN,1,15,15,Nakau,317.0
3324,Venda de mercadorias,,Bala de Goma Mix - 108g - Manawara,un,1,"19,9","19,9",Manawara,207.0
3325,Venda de mercadorias,,Cafe de Acai 250g - Raizes do Acai,UN,2,"14,9","29,8",Raízes do Acai,374.0
3326,Venda de mercadorias,,Bala de Goma  Cupuacu - 108g - Manawara,un,2,"19,9","39,8",Manawara,206.0
3327,Venda de mercadorias,,Geleia de Priprioca 130g - Manioca,und,2,25,50,Manioca,241.0
3328,Venda de mercadorias,,Granola Tapioca 200g - Manioca Lote 280920 Val 28/09/21,und,2,"18,9","37,8",Manioca,248.0
3329,Venda de mercadorias,,Chocolate 72% Cacau com Cupuacu - 43g- Nakau,UN,1,"16,5","16,5",Nakau,294.0
3330,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,und,1,18,18,Café Apuí,20.0
3331,Venda de mercadorias,,Everyday Powercoffee - 150g - Terramazonia,UN,1,60,60,Terramazonia,485.0
3332,Venda de mercadorias,,Bala de Goma Mix - 108g - Manawara,un,1,"19,9","19,9",Manawara,207.0
3333,Venda de mercadorias,,Granola Tapioca 200g - Manioca Lote 280920 Val 28/09/21,und,1,"18,9","18,9",Manioca,248.0
3334,Venda de mercadorias,,Chocolate  63% Cacau - 80g - Nakau,und,1,19,19,Nakau,287.0
3335,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,und,1,18,18,Café Apuí,20.0
3336,Venda de mercadorias,,Castanha do Brasil - 125g - Floresta em pe  Lote 010720 Val 01/07/21,Un,1,"13,5","13,5",Floresta em Pé,175.0
3337,Venda de mercadorias,,Geleia de Cacau com Cumaru - 130g  Lote 68035 Val 03/08/21,UN,1,"18,8","18,8",Manioca,226.0
3338,Venda de mercadorias,,Bala de Goma Mix - 108g - Manawara,un,1,"19,9","19,9",Manawara,207.0
3339,Venda de mercadorias,,Granola Tapioca 200g - Manioca Lote 280920 Val 28/09/21,und,1,"18,9","18,9",Manioca,248.0
3340,Venda de mercadorias,,Chocolate  63% Cacau - 80g - Nakau,und,1,19,19,Nakau,287.0
3341,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,und,1,18,18,Café Apuí,20.0
3342,Venda de mercadorias,,Castanha do Brasil - 125g - Floresta em pe  Lote 010720 Val 01/07/21,Un,1,"13,5","13,5",Floresta em Pé,175.0
3343,Venda de mercadorias,,Geleia de Cacau com Cumaru - 130g  Lote 68035 Val 03/08/21,UN,1,"18,8","18,8",Manioca,226.0
3344,Venda de mercadorias,,Granola Tapioca 200g - Manioca Lote 280920 Val 28/09/21,und,1,"18,9","18,9",Manioca,248.0
3345,Venda de mercadorias,,Chocolate  63% Cacau - 80g - Nakau,und,1,19,19,Nakau,287.0
3346,Venda de mercadorias,,Cafe Apui Organico - 250g  Lote 0012 Val 19/10/21,und,1,18,18,Café Apuí,20.0
3347,Venda de mercadorias,,Castanha do Brasil - 125g - Floresta em pe  Lote 010720 Val 01/07/21,Un,1,"13,5","13,5",Floresta em Pé,175.0
3348,Venda de mercadorias,,Geleia de Cacau com Cumaru - 130g  Lote 68035 Val 03/08/21,UN,1,"18,8","18,8",Manioca,226.0
3349,Venda de mercadorias,,Bala de Goma  Cupuacu - 108g - Manawara,un,1,"19,9","19,9",Manawara,206.0
3350,Venda de mercadorias,,Farinha de Cara Roxo - 200g - Terramazonia Superplants  Lote 250 Val 06/22,UN,3,32,96,Terramazonia,492.0
3351,Venda de mercadorias,,Granola Tapioca 200g - Manioca Lote 280920 Val 28/09/21,und,2,"18,9","37,8",Manioca,248.0
3352,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,60,60,Terramazonia,486.0
3353,Venda de mercadorias,,Feijao Manteiguinha - 500g - Manioca,UN,1,"18,5","18,5",Manioca,217.0
3354,Venda de mercadorias,,Castanha do Brasil - 125g - Floresta em pe  Lote 010720 Val 01/07/21,Un,2,"13,5",27,Floresta em Pé,175.0
3355,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,32,32,Inatú,191.0
3356,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,38,38,Inatú,194.0
3357,Venda de mercadorias,,Oleo Essencial de Breu Branco Inatu 10ml,UN,1,"86,25","86,25",Inatú,198.0
3358,Venda de mercadorias,,Everyday Imunne 150g - Terramazonia,UN,1,60,60,Terramazonia,483.0
3359,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3360,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3361,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3362,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3363,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3364,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3365,Venda de mercadorias,,Balaio Baniwa 20cm - Urucuna,PC,1,65,65,Urucuna,542.0
3366,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3367,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3368,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3369,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3370,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3371,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3372,Venda de mercadorias,,Balaio Baniwa 20cm - Urucuna,PC,1,65,65,Urucuna,542.0
3373,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3374,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3375,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3376,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3377,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3378,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3379,Venda de mercadorias,,Balaio Baniwa 20cm - Urucuna,PC,1,65,65,Urucuna,542.0
3380,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3381,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3382,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3383,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3384,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3385,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3386,Venda de mercadorias,,Balaio Baniwa 20cm - Urucuna,PC,1,65,65,Urucuna,542.0
3387,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3388,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3389,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3390,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3391,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3392,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3393,Venda de mercadorias,,Balaio Baniwa 20cm - Urucuna,PC,1,65,65,Urucuna,542.0
3394,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3395,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3396,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3397,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3398,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3399,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3400,Venda de mercadorias,,Balaio Baniwa 20cm - Urucuna,PC,1,65,65,Urucuna,542.0
3401,Venda de mercadorias,,Bala de Goma Mix - 108g - Manawara,un,2,"19,9","39,8",Manawara,207.0
3402,Venda de mercadorias,,Bala de Goma  Cupuacu - 108g - Manawara,un,2,"19,9","39,8",Manawara,206.0
3403,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3404,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3405,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3406,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3407,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3408,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3409,Venda de mercadorias,,Balaio Baniwa 20cm - Urucuna,PC,1,65,65,Urucuna,542.0
3410,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3411,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3412,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3413,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3414,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,38,38,Inatú,194.0
3415,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3416,Venda de mercadorias,,Urutu Baniwa - 30 cm - Urucuna,PC,1,65,65,Urucuna,547.0
3417,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3418,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3419,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3420,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3421,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,38,38,Inatú,194.0
3422,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3423,Venda de mercadorias,,Urutu Baniwa - 30 cm - Urucuna,PC,1,65,65,Urucuna,547.0
3424,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3425,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3426,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3427,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3428,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,38,38,Inatú,194.0
3429,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3430,Venda de mercadorias,,Urutu Baniwa - 30 cm - Urucuna,PC,1,65,65,Urucuna,547.0
3431,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3432,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,38,38,DaTribu,55.0
3433,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3434,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3435,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,9,18,Seringo,382.0
3436,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3437,Venda de mercadorias,,Xoto Yanomami pq - Urucuna,PC,1,65,65,Urucuna,552.0
3438,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3439,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3440,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3441,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3442,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3443,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3444,Venda de mercadorias,,Balaio Baniwa 20cm - Urucuna,PC,1,65,65,Urucuna,542.0
3445,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3446,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3447,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3448,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3449,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3450,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3451,Venda de mercadorias,,Urutu PQ Clarinho - Urucuna,PC,1,65,65,Urucuna,549.0
3452,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3453,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3454,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3455,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3456,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3457,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3458,Venda de mercadorias,,Balaio Baniwa 20cm - Urucuna,PC,1,65,65,Urucuna,542.0
3459,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3460,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3461,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3462,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3463,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3464,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3465,Venda de mercadorias,,Balaio Baniwa 20cm - Urucuna,PC,1,65,65,Urucuna,542.0
3466,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3467,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3468,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3469,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3470,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3471,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3472,Venda de mercadorias,,Xoto Yanomami pq - Urucuna,PC,1,65,65,Urucuna,552.0
3473,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3474,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3475,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3476,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3477,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3478,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3479,Venda de mercadorias,,Xoto Yanomami pq - Urucuna,PC,1,65,65,Urucuna,552.0
3480,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3481,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3482,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3483,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3484,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,38,38,Inatú,194.0
3485,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3486,Venda de mercadorias,,Cesto Paiter Surui - 12 cm - Urucuna,PC,1,65,65,Urucuna,543.0
3487,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3488,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3489,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3490,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3491,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3492,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3493,Venda de mercadorias,,Urutu Ticuna 16 cm - Urucuna,PC,1,65,65,Urucuna,551.0
3494,Venda de mercadorias,,Bala de Goma Mix - 108g - Manawara,un,3,"19,9","59,7",Manawara,207.0
3495,Venda de mercadorias,,Cachaca de Jambu Tradicional  - 750ml - Genuina,UN,2,"58,5",117,Genuina,181.0
3496,Venda de mercadorias,,Cachaca de Jambu com Cupuacu - 750ml - Genuina,UN,2,63,126,Genuina,180.0
3497,Venda de mercadorias,,Chocolate Nakau 54% Cacau 40g,UN,3,"13,5","40,5",Nakau,296.0
3498,Venda de mercadorias,,Chocolate Nakau 63% Cacau com Castanha da Amazonia 43g,UN,3,"13,95","41,85",Nakau,306.0
3499,Venda de mercadorias,,Chocolate 72% Cacau com Cupuacu - 43g- Nakau,UN,3,"13,95","41,85",Nakau,294.0
3500,Venda de mercadorias,,Chocolate Nakau 63% Cacau com Cafe Apui 40g,UN,3,"13,95","41,85",Nakau,304.0
3501,Venda de mercadorias,,Chocolate Nakau 72% Cacau com Pimenta Baniwa 40g,UN,3,"13,95","41,85",Nakau,315.0
3502,Venda de mercadorias,,Cafe de Acai 250g - Raizes do Acai,UN,4,"12,08","48,32",Raízes do Acai,374.0
3503,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3504,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3505,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3506,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3507,Venda de mercadorias,,Oleo de Copaiba Inatu 30ml,UN,1,38,38,Inatú,194.0
3508,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3509,Venda de mercadorias,,Urutu Baniwa - 30 cm - Urucuna,PC,1,65,65,Urucuna,547.0
3510,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
3511,Venda de mercadorias,,Pulseira Ponteia - cores variadas cores variadas,UN,1,"30,38","30,38",DaTribu,55.0
3512,Venda de mercadorias,,Chocolate Nakau 63% Cacau 80g,und,1,15,15,Nakau,300.0
3513,Venda de mercadorias,,Everyday Relax  - 150g - Terramazonia,UN,1,30,30,Terramazonia,486.0
3514,Venda de mercadorias,,FOLHAS DA SERINGUEIRA EM LATEX ORGANICO,UN,2,8,16,Seringo,382.0
3515,Venda de mercadorias,,Oleo de Andiroba - 30ml- Inatu,UN,1,38,38,Inatú,191.0
3516,Venda de mercadorias,,Urutu Baniwa P - Urucuna,PC,1,65,65,Urucuna,548.0
3517,Venda de mercadorias,,Kit 3 Geleias - 40g - Manioca,UN,1,40,40,Manioca,251.0
